thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,instruct_mouse3.started,next_text3.started,step3_pretest.stopped,instruct_mouse3.x,instruct_mouse3.y,instruct_mouse3.leftButton,instruct_mouse3.midButton,instruct_mouse3.rightButton,instruct_mouse3.time,instruct_mouse3.clicked_name,participant,session,date,expName,psychopyVersion,expStart,
,,0.01371740000013233,0.023140000000239525,0.0134728000002724,0.023140000000239525,1.069796100000076,[0.02962962962962963],[-0.3592592592592593],[1],[0],[0],[1.0555420999999114],['next_text'],,,,,,,,,,,,,,,,,,,,,,,,,567380,001,2025-03-31_19h55.24.128,tutorial,2024.2.4,2025-03-31 19h55.30.327703 -0500,
,,,,,,,,,,,,,,1.0775157000002764,1.0852570000001833,0.007649300000139192,1.0852570000001833,2.169331100000363,[0.028703703703703703],[-0.3592592592592593],[1],[0],[0],[1.091364700000213],['next_text2'],,,,,,,,,,,,,567380,001,2025-03-31_19h55.24.128,tutorial,2024.2.4,2025-03-31 19h55.30.327703 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,2.1733735000002525,2.1848931000004086,0.0039468999998462095,2.1848931000004086,15.89807430000019,[0.004629629629629629],[-0.4009259259259259],[1],[0],[0],[13.724250099999608],['next_text3'],567380,001,2025-03-31_19h55.24.128,tutorial,2024.2.4,2025-03-31 19h55.30.327703 -0500,
