thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,instruct_mouse3.started,answerA.started,participant,session,date,expName,psychopyVersion,expStart,
,,0.017054599999937636,0.025772200000119483,0.016778700000031677,0.025772200000119483,2.3123664999998255,"[0.17685185185185184, 0.021296296296296296]","[-0.21203703703703702, -0.40925925925925927]","[1, 1]","[0, 0]","[0, 0]","[1.6950624000000971, 2.2948582999997598]","[None, 'next_text']",,,,,,,,,,,,,,,,,362649,001,2025-03-31_20h05.16.017,tutorial,2024.2.4,2025-03-31 20h05.20.886713 -0500,
,,,,,,,,,,,,,,2.319882100000086,2.3280203999997866,0.007443299999977171,2.3280203999997866,3.8285618999998405,"[0.41944444444444445, 0.009259259259259259]","[-0.25833333333333336, -0.41944444444444445]","[1, 1]","[0, 0]","[0, 0]","[0.7751303000000007, 1.5082762000001821]","[None, 'next_text2']",,,,,362649,001,2025-03-31_20h05.16.017,tutorial,2024.2.4,2025-03-31 20h05.20.886713 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.8318663999998535,3.8441634999999224,0.003225899999961257,3.8441634999999224,,,,,,,
