thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,answerA.started,step3_pretest.stopped,answerA.numClicks,answerA.timesOn,answerA.timesOff,participant,session,date,expName,psychopyVersion,expStart,
,,0.013076799999907962,0.02276819999997315,0.012817299999824172,0.02276819999997315,1.0321445999998105,[-0.011111111111111112],[-0.40185185185185185],[1],[0],[0],[1.0185821000000033],['next_text'],,,,,,,,,,,,,,,,,,,,771241,001,2025-03-31_20h06.31.799,tutorial,2024.2.4,2025-03-31 20h06.36.724826 -0500,
,,,,,,,,,,,,,,1.0396323999998458,1.0474762999997438,0.007424800000080722,1.0474762999997438,1.5818500999998832,[-0.013888888888888888],[-0.3925925925925926],[1],[0],[0],[0.5417644999997719],['next_text2'],,,,,,,,771241,001,2025-03-31_20h06.31.799,tutorial,2024.2.4,2025-03-31 20h06.36.724826 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.585226799999873,1.5972815000000082,1.5972815000000082,5.530173999999988,1,3.932398999999805,3.9324047000000064,771241,001,2025-03-31_20h06.31.799,tutorial,2024.2.4,2025-03-31 20h06.36.724826 -0500,
