thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest1.started,instruct3.started,answerA.started,answerB.started,answerC.started,answerD.started,step3_pretest1.stopped,answerA.numClicks,answerA.timesOn,answerA.timesOff,answerB.numClicks,answerB.timesOn,answerB.timesOff,answerC.numClicks,answerC.timesOn,answerC.timesOff,answerD.numClicks,answerD.timesOn,answerD.timesOff,participant,session,date,expName,psychopyVersion,expStart,
,,0.01329729999997653,0.021214400000189926,0.013060700000096404,0.021214400000189926,1.0084784999999101,[-0.019444444444444445],[-0.3712962962962963],[1],[0],[0],[0.9946945000001506],['next_text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594182,001,2025-03-31_20h12.15.634,tutorial,2024.2.4,2025-03-31 20h12.20.666728 -0500,
,,,,,,,,,,,,,,1.0160421999999016,1.0238171000000875,0.00749309999991965,1.0238171000000875,1.607962800000223,[-0.018518518518518517],[-0.3712962962962963],[1],[0],[0],[0.5915006000000176],['next_text2'],,,,,,,,,,,,,,,,,,,,594182,001,2025-03-31_20h12.15.634,tutorial,2024.2.4,2025-03-31 20h12.20.666728 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.6124940999998216,1.640288000000055,1.640288000000055,1.640288000000055,1.640288000000055,1.640288000000055,11.038515000000189,0,,,1,9.39735840000003,9.397364100000232,1,9.397552500000074,9.397570499999802,1,9.397735400000329,9.39774000000034,594182,001,2025-03-31_20h12.15.634,tutorial,2024.2.4,2025-03-31 20h12.20.666728 -0500,
