thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,answerA.started,answerB.started,step3_pretest.stopped,answerA.numClicks,answerA.timesOn,answerA.timesOff,answerB.numClicks,answerB.timesOn,answerB.timesOff,participant,session,date,expName,psychopyVersion,expStart,
,,0.01193520000015269,0.023822300000119867,0.011700399999881483,0.023822300000119867,1.434125799999947,[-0.001851851851851852],[-0.3925925925925926],[1],[0],[0],[1.421648600000026],['next_text'],,,,,,,,,,,,,,,,,,,,,,,,254913,001,2025-03-31_20h07.43.962,tutorial,2024.2.4,2025-03-31 20h07.48.831933 -0500,
,,,,,,,,,,,,,,1.442050300000119,1.4657034000001659,0.007853900000100111,1.4657034000001659,1.8832256999999117,[-0.012037037037037037],[-0.37592592592592594],[1],[0],[0],[0.44078059999992547],['next_text2'],,,,,,,,,,,,254913,001,2025-03-31_20h07.43.962,tutorial,2024.2.4,2025-03-31 20h07.48.831933 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.8869273000000248,1.8988404000001537,1.8988404000001537,1.8988404000001537,17.54493850000017,0,,,1,15.645489600000019,15.64549870000019,254913,001,2025-03-31_20h07.43.962,tutorial,2024.2.4,2025-03-31 20h07.48.831933 -0500,
