thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,instruct_mouse3.started,answerA.started,participant,session,date,expName,psychopyVersion,expStart,
,,0.013393100000030245,0.025169200000163983,0.013106500000048982,0.025169200000163983,1.1875058000000536,[0.007407407407407408],[-0.3962962962962963],[1],[0],[0],[1.1736547999998947],['next_text'],,,,,,,,,,,,,,,,,893449,001,2025-03-31_20h02.50.876,tutorial,2024.2.4,2025-03-31 20h02.56.209939 -0500,
,,,,,,,,,,,,,,1.1953585999999632,1.2028895000003104,0.007779799999752868,1.2028895000003104,1.8870607000003474,[0.005555555555555556],[-0.39351851851851855],[1],[0],[0],[0.6912787000001117],['next_text2'],,,,,893449,001,2025-03-31_20h02.50.876,tutorial,2024.2.4,2025-03-31 20h02.56.209939 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.8904222000001027,1.9026895000001787,0.0032976000002236106,1.9026895000001787,,,,,,,
