thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,participant,session,date,expName,psychopyVersion,expStart,
,,0.013196100000186561,0.022102299999914976,0.012920500000291213,0.022102299999914976,2.7347005000001445,[-0.005555555555555556],[-0.4083333333333333],[1],[0],[0],[2.7210151999997834],['next_text'],,,,,,,,,,,,,343407,001,2025-03-31_19h49.56.055,tutorial,2024.2.4,2025-03-31 19h50.00.922281 -0500,
,,,,,,,,,,,,,,2.74207000000024,2.749920000000202,0.007292500000403379,2.749920000000202,5.533805000000029,[-0.007407407407407408],[-0.4111111111111111],[1],[0],[0],[2.791299099999833],['next_text2'],343407,001,2025-03-31_19h49.56.055,tutorial,2024.2.4,2025-03-31 19h50.00.922281 -0500,
