thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,instruct_mouse3.started,answerA.started,participant,session,date,expName,psychopyVersion,expStart,
,,0.01321330000018861,0.023546899999928428,0.01293519999990167,0.023546899999928428,0.8816265999998905,[-0.01574074074074074],[-0.4],[1],[0],[0],[0.8678845999997975],['next_text'],,,,,,,,,,,,,,,,,609771,001,2025-03-31_20h02.09.847,tutorial,2024.2.4,2025-03-31 20h02.14.680471 -0500,
,,,,,,,,,,,,,,0.8891165000000001,0.8967796000001726,0.007421100000101433,0.8967796000001726,1.4473689999999806,[-0.01574074074074074],[-0.38981481481481484],[1],[0],[0],[0.5578473999999005],['next_text2'],,,,,609771,001,2025-03-31_20h02.09.847,tutorial,2024.2.4,2025-03-31 20h02.14.680471 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.4507117000002836,1.4632464000001164,0.003287000000000262,1.4632464000001164,,,,,,,
