thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest1.started,instruct3.started,answerA.started,answerB.started,answerC.started,answerD.started,step3_pretest1.stopped,answerA.numClicks,answerA.timesOn,answerA.timesOff,answerB.numClicks,answerB.timesOn,answerB.timesOff,answerC.numClicks,answerC.timesOn,answerC.timesOff,answerD.numClicks,answerD.timesOn,answerD.timesOff,participant,session,date,expName,psychopyVersion,expStart,
,,0.01458890000003521,0.026626200000009703,0.014352600000165694,0.026626200000009703,0.7801598999999442,[-0.01574074074074074],[-0.375],[1],[0],[0],[0.7650466000000051],['next_text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287353,001,2025-03-31_20h13.04.496,tutorial,2024.2.4,2025-03-31 20h13.19.693326 -0500,
,,,,,,,,,,,,,,0.7879665000000386,0.7957412999999178,0.007734799999980169,0.7957412999999178,1.4132709000000432,[-0.013888888888888888],[-0.37592592592592594],[1],[0],[0],[0.624869100000069],['next_text2'],,,,,,,,,,,,,,,,,,,,287353,001,2025-03-31_20h13.04.496,tutorial,2024.2.4,2025-03-31 20h13.19.693326 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.4179853999999068,1.4454897999999048,1.4454897999999048,1.4454897999999048,1.4454897999999048,1.4454897999999048,11.577148500000021,0,,,0,,,1,10.130943200000274,10.130948900000021,0,,,287353,001,2025-03-31_20h13.04.496,tutorial,2024.2.4,2025-03-31 20h13.19.693326 -0500,
