thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,participant,session,date,expName,psychopyVersion,expStart,
,,0.011123299999781011,0.02237909999985277,0.010859699999855366,0.02237909999985277,2.2793431000000055,[0.021296296296296296],[-0.3972222222222222],[1],[0],[0],[2.2677748000000975],['next_text'],,,,,,,,,,,,,131786,001,2025-03-31_19h45.33.184,tutorial,2024.2.4,2025-03-31 19h45.38.565064 -0500,
,,,,,,,,,,,,,,2.288774999999987,2.3114378999998735,0.0093603999998777,2.3114378999998735,9.260128099999747,"[-0.062037037037037036, 0.1574074074074074]","[-0.4777777777777778, 0.17592592592592593]","[1, 1]","[0, 0]","[0, 0]","[6.021228399999927, 6.970945399999891]","[None, 'next_text2']",131786,001,2025-03-31_19h45.33.184,tutorial,2024.2.4,2025-03-31 19h45.38.565064 -0500,
