thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,participant,session,date,expName,psychopyVersion,expStart,
,,0.0117592000001423,0.023067300000093383,0.01148960000000443,0.023067300000093383,1.3868227000002662,[0.025],[-0.38796296296296295],[1],[0],[0],[1.3745620000004237],['next_text'],,,,,,,,,,,,,205460,001,2025-03-31_19h47.46.899,tutorial,2024.2.4,2025-03-31 19h47.52.613821 -0500,
,,,,,,,,,,,,,,1.3942550000001575,1.402239400000326,0.007361199999650125,1.402239400000326,4.252241600000161,[0.0],[-0.40555555555555556],[1],[0],[0],[2.857578800000283],['next_text2'],205460,001,2025-03-31_19h47.46.899,tutorial,2024.2.4,2025-03-31 19h47.52.613821 -0500,
