thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,instruct_mouse3.started,answerA.started,participant,session,date,expName,psychopyVersion,expStart,
,,0.013826600000356848,0.024326100000052975,0.013578399999914836,0.024326100000052975,1.009696200000235,[0.024074074074074074],[-0.38333333333333336],[1],[0],[0],[0.9954097999998339],['next_text'],,,,,,,,,,,,,,,,,691764,001,2025-03-31_20h00.29.677,tutorial,2024.2.4,2025-03-31 20h00.34.668878 -0500,
,,,,,,,,,,,,,,1.0174455000001217,1.0250113000001875,0.007678699999814853,1.0250113000001875,1.675584400000389,[0.024074074074074074],[-0.38333333333333336],[1],[0],[0],[0.6577155999998467],['next_text2'],,,,,691764,001,2025-03-31_20h00.29.677,tutorial,2024.2.4,2025-03-31 20h00.34.668878 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.67889920000016,1.691465700000208,0.003258300000197778,1.691465700000208,,,,,,,
