thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,instruct_mouse3.started,answerA.started,participant,session,date,expName,psychopyVersion,expStart,
,,0.013744899999892368,0.023022599999876547,0.013479899999765621,0.023022599999876547,1.0133636999998998,[0.040740740740740744],[-0.40370370370370373],[1],[0],[0],[0.9991346000001613],['next_text'],,,,,,,,,,,,,,,,,413564,001,2025-03-31_20h00.57.827,tutorial,2024.2.4,2025-03-31 20h01.03.339360 -0500,
,,,,,,,,,,,,,,1.0209568000000218,1.0289523999999801,0.007527499999923748,1.0289523999999801,2.512735000000248,"[0.45, 0.010185185185185186]","[-0.29907407407407405, -0.3990740740740741]","[1, 1]","[0, 0]","[0, 0]","[0.8750757999996495, 1.4913719999999557]","[None, 'next_text2']",,,,,413564,001,2025-03-31_20h00.57.827,tutorial,2024.2.4,2025-03-31 20h01.03.339360 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,2.516064599999936,2.5284138000001803,0.003234299999803625,2.5284138000001803,,,,,,,
