thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest1.started,instruct3.started,answerA.started,answerB.started,answerC.started,answerD.started,step3_pretest1.stopped,answerA.numClicks,answerA.timesOn,answerA.timesOff,answerB.numClicks,answerB.timesOn,answerB.timesOff,answerC.numClicks,answerC.timesOn,answerC.timesOff,answerD.numClicks,answerD.timesOn,answerD.timesOff,step3_pretest2.started,pretest.started,participant,session,date,expName,psychopyVersion,expStart,
,,0.01364579999972193,0.02037300000029063,0.013270600000396371,0.02037300000029063,1.0221535000000586,[-0.013888888888888888],[-0.38981481481481484],[1],[0],[0],[1.0079930000001696],['next_text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641735,001,2025-03-31_20h35.46.670,tutorial,2024.2.4,2025-03-31 20h35.52.846742 -0500,
,,,,,,,,,,,,,,1.030243199999859,1.0542161000003034,0.008036000000174681,1.0542161000003034,1.454942000000301,[-0.012962962962962963],[-0.3888888888888889],[1],[0],[0],[0.4242538999997123],['next_text2'],,,,,,,,,,,,,,,,,,,,,,641735,001,2025-03-31_20h35.46.670,tutorial,2024.2.4,2025-03-31 20h35.52.846742 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.4596403999994436,1.4874110000000655,1.4874110000000655,1.4874110000000655,1.4874110000000655,1.4874110000000655,2.605501099999856,0,,,0,,,0,,,1,1.1175363000002108,1.1175445999997464,,,641735,001,2025-03-31_20h35.46.670,tutorial,2024.2.4,2025-03-31 20h35.52.846742 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6055576999997356,2.7369324999999662,,,,,,,
