thisRow.t,notes,step1.started,instruct.started,instruct_mouse.started,next_text.started,step1.stopped,instruct_mouse.x,instruct_mouse.y,instruct_mouse.leftButton,instruct_mouse.midButton,instruct_mouse.rightButton,instruct_mouse.time,instruct_mouse.clicked_name,step2.started,instruct2.started,instruct_mouse2.started,next_text2.started,step2.stopped,instruct_mouse2.x,instruct_mouse2.y,instruct_mouse2.leftButton,instruct_mouse2.midButton,instruct_mouse2.rightButton,instruct_mouse2.time,instruct_mouse2.clicked_name,step3_pretest.started,instruct3.started,instruct_mouse3.started,next_text3.started,step3_pretest.stopped,instruct_mouse3.x,instruct_mouse3.y,instruct_mouse3.leftButton,instruct_mouse3.midButton,instruct_mouse3.rightButton,instruct_mouse3.time,instruct_mouse3.clicked_name,participant,session,date,expName,psychopyVersion,expStart,
,,0.012779399999999441,0.023650399999951333,0.012564999999995052,0.023650399999951333,1.1281105000002754,[0.005555555555555556],[-0.4046296296296296],[1],[0],[0],[1.1148496999999224],['next_text'],,,,,,,,,,,,,,,,,,,,,,,,,550263,001,2025-03-31_19h54.17.673,tutorial,2024.2.4,2025-03-31 19h54.22.791838 -0500,
,,,,,,,,,,,,,,1.136055800000122,1.14348820000032,0.007876699999997072,1.14348820000032,2.477106900000308,[0.004629629629629629],[-0.40370370370370373],[1],[0],[0],[1.3406607000001713],['next_text2'],,,,,,,,,,,,,550263,001,2025-03-31_19h54.17.673,tutorial,2024.2.4,2025-03-31 19h54.22.791838 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,2.4801707999999962,2.492988100000275,0.0029898000002503977,2.492988100000275,7.442437200000313,[-0.000925925925925926],[-0.41574074074074074],[1],[0],[0],[4.9618726000003335],['next_text3'],550263,001,2025-03-31_19h54.17.673,tutorial,2024.2.4,2025-03-31 19h54.22.791838 -0500,
